# goodput (Gbit/s)
2.25 43.980 0.000
3.0 43.980 0.000
6.0 43.980 0.000
16.25 43.993 0.006
17.0 43.983 0.006
18.0 33.200 3.422
20.0 33.050 0.403
32.0 25.887 0.095


