# RX ring 256 (4MB desc)
256 34.000 0.000
512 38.500 0.000
1024 37.000 0.000
2048 33.600 0.000
4096 32.300 0.000
8192 28.300 0.000


# RX ring 1024 (16MB desc)
256 32.300 0.000
512 31.300 0.000
1024 28.500 0.000
2048 25.200 0.000
4096 20.600 0.000
8192 16.800 0.000


