# iperf3 (-b, tick pacing)
44 41.130 1.275
48 46.530 1.009
52 48.200 4.878
56 55.200 0.236
60 54.160 0.878


# udp_blast (byte-budget) to udp_sink
40 39.983 0.006
44 43.990 0.000
48 47.843 0.006
52 45.233 0.144
56 41.650 0.329
60 40.777 1.052


